seccion_cod,servicio_cod,dir3_cod,denominacion,dir3_padre_cod,ministerio_dir3_cod,ministerio_denominacion,nivel_jerarquico,nivel_organico,nivel_organico_senal,tipo_entidad,estado,fecha_inicio,fecha_fin
,,EA0003034,Unidad de Administracion y Gestion de Recursos,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003035,Sea 14 Cuartel General del Macan,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003036,Oficina Tecnica de Relaciones Mde,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003037,Unidad de Automatizacion y Desarrollo,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003038,Sea 26 Base Aerea de Zaragoza,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003039,Sea 41 Base Aerea de San Javier,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003040,Servicio de Comunicaciones Exteriores,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003041,Seccion Control Telematico,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003042,Gestion de Grupos,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003043,Comision de Asuntos Sectoriales,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003044,Sea 22 Base Aerea de Torrejon,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003045,Unidad de Almacenamiento y Distribucion del Mde,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003046,Sea 15 Agrupacion del Cgea,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003047,Observatorio de Estudios Globales,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003048,Sea 46 Base Aerea de Matacan,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003049,Sea 61 Base Aerea de Son San Juan,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003050,Saeco de la Direccion de Asuntos Economicos del Ejercito de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003051,Jae de la Inspeccion General del Ejercito,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003053,Saeco de la Academia General Militar,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003070,Jae del Cuartel General de la Fuerza Terrestre,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003072,Jae del Cuartel General de Alta Disponibilidad,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003073,Saeco de la Direccion de Infraestructura,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003074,Jae del Estado Mayor del Ejercito,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003076,Saeco de la Escuela de Guerra del Ejercito,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003077,Saeco del Parque y Centro de Mantenimiento de Material de Helicopteros,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003081,Jae del Cuartel General de la Fuerza Logistica Operativa,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003083,"Saeco de la Jefatura de los Sistemas de Informacion, Telecom. y A.T.",E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003084,Saeco de la Comandancia General de Ceuta,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003085,Saeco de la Comandancia General de Melilla,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003086,Saeco de la Jefatura de Intendencia de Asuntos Economicos Oeste,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003088,Jae del Mando de Adiestramiento y Doctrina,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003089,Jae del Mando de Apoyo Logistico del Ejercito de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003090,Jae del Mando de Personal del Ejercito,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003093,Saeco del Parque y Centro de Mantenimiento de Material de Intendencia,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003095,Saeco del Parque y Centro de Mantenimiento de Sistemas Acorazados Nº 2,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003096,Saeco del Parque y Centro de Mto. Sis. Aa Costa y Misiles,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003097,Saeco del Parque y Centro de Mantenimiento de Material de Artilleria,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003098,Saeco del Parque y Centro de Mantenimiento de Material de Ingenieros,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003100,Saeco del Parque y Centro de Mantenimiento de Vehiculos Ruedas Nº 1,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003101,Saeco del Parque y Centro de Mantenimiento de Vehiculos Ruedas Nº 2,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003102,Jae del Mando de Canarias,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003103,Saeco de la Jefatura de Intendencia de Asuntos Economicos Centro,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003104,Saeco de la Jefatura de Intendencia de Asuntos Economicos Sur,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003107,"Saeco de la División ""Castillejos""",E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003108,Saeco de la División San Marcial,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0003109,Saeco de la Jefatura de Intendencia de Asuntos Economicos Este,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0011337,Representación Militar ante el Mando Supremo Aliado de Transformación,E00115801,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2017-07-27,
,,EA0020817,Centro Criptologico Nacional,EA0020816,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0020818,Oficina Nacional de Seguridad,EA0020816,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0038924,Elemento Nacional de Apoyo del Centro de Operaciones Aéreas Combinadas de Torrejón,E00115801,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,MN,V,2012-12-27,
,,EA0039350,Dirección de Asuntos Económicos,E00117101,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,MN,V,2026-06-10,
,,EA0039727,Gabinete del Jefe de Estado Mayor del Ejército del Aire y del Espacio,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,MN,V,1991-03-21,
,,EA0041007,Pagaduría de Pensionistas Saharauis de Las Palmas de Gran Canaria Mde,E00116001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2020-04-03,
,,EA0042675,Oficina de Comunicación Institucional y Prensa del Ministerio de Defensa,E00115501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,MN,V,2024-02-28,
,,EA0047087,Mando de Personal,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,MN,V,1939-10-07,
,,EA0047607,"Instituto Universitario ""General Gutiérrez Mellado""",E00115201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,UN,V,2022-03-15,
,,EA0047627,Representación Militar ante el Comité Militar de la Unión Europea,E00115801,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2020-07-29,
,,EA0047769,Consejo Superior del Deporte Militar,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2018-02-14,
,,EA0047771,Consejo de Personal de las Fuerzas Armadas,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2012-10-29,
,,EA0047867,Estado Mayor del Ejército de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0047868,Gabinete del Jefe de Estado Mayor del Ejército de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0047869,Asesoría Jurídica del Ejército de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0047907,Fuerza Terrestre,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0047927,Mando de Canarias del Ejército de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0047936,Inspección General del Ejército de Tierra,E00117001,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0048007,Flota (CUARTEL GENERAL DE LA FLOTA),E00117101,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0048036,Jefatura de Personal de la Armada,E00117101,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0048087,Jefatura de Servicios Técnicos y Ciberespacio,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0048088,Asesoría Jurídica del Aire y del Espacio,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0048090,Mando Aéreo de Combate,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2020-07-27,
,,EA0048091,Mando Aéreo General,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2004-03-26,
,,EA0048092,Mando de Apoyo Logístico,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0048093,Dirección de Asuntos Económicos,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,1978-05-03,
,,EA0048111,Mando Aéreo de Canarias,E00117201,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,1989-09-01,
,,EA0055847,Delegado de Protección de Datos en el Ámbito del Ministerio de Defensa,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2026-06-10,
,,EA0056007,Dirección General de Estrategia e Innovación de la Industria de Defensa,E00116001,E00003301,Ministerio de Defensa,3,DIRECCION_GENERAL,denominacion,,V,2024-09-11,
,,EA0058607,Grupo de Adquisicion y Planificacion,E00116501,E00003301,Ministerio de Defensa,3,OTRO,sin_senal,,V,2025-12-02,
,,E00117303,Área de Agregados y Representaciones Permanentes,E00115702,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2005-09-04,
,,E00399201,Residencia Jorge Juan,E00116901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,2002-07-01,
,,E02786801,INTA - Secretaría General,E00116401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,1989-10-01,
,,E02787001,INTA - S.G. de Coordinación y Planes,E00116401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,1997-10-01,
,,E02789101,Secretaria General del Isfas,E00116901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,1988-11-01,
,,E02789201,Isfas Asesoria Juridica,E00116901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,1988-11-01,
,,E02789302,Intervencion Delegada del Isfas,E02932401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,2003-11-05,
,,E02789401,Subdireccion de Prestaciones del Isfas,E00116901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,1991-03-04,
,,E02789501,Subdireccion Economico-Financiera del Isfas,E00116901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,OA,V,1992-07-15,
,,E02806702,Vicesecretaría General Técnica e Inspección General de Servicios,E00116602,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02806802,S.G. de Recursos e Informacion Administrativa,E00116602,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02808703,Establecimiento Penitenciario Militar de Alcala de Henares,E00116602,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2012-03-07,
,,E02809202,Residencia Don Quijote,E00116602,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02809302,Residencia el Alcazar,E00116602,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02809602,S.G. de Personal Civil,E00116702,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02810301,Gabinete del Jemad,E02810603,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1996-11-01,
,,E02811202,S.G. de Planes y Relaciones Internacionales,E00115702,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02811302,S.G. de Cooperacion y Defensa Civil,E00115702,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02811801,Dirección de Asistencia al Personal,E02811701,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1998-09-01,
,,E02811901,Patronato de Huérfanos del Et.,E02811701,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1998-09-01,
,,E02846801,Cuartel General del Mando de Canarias,EA0047927,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1998-09-01,
,,E02848101,Comandancia General de Baleares,EA0047927,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1998-09-01,
,,E02852801,Comandancia General de Ceuta,EA0047927,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1998-09-01,
,,E02854101,Comandancia General de Melilla,EA0047927,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1998-09-01,
,,E02863402,Jefatura de Servicios Generales y Asistencia Técnica,E02863301,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2005-03-08,
,,E02874301,Arsenal de Cartagena,E02861501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1989-11-01,
,,E02887001,Arsenal de Ferrol,E02861501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1989-11-01,
,,E02897801,Arsenal de Cádiz,E02861501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1990-06-20,
,,E02899001,Cuartel General de la Flota,EA0048007,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1992-01-01,
,,E02900502,Centro de Evaluacion y Certificacion en el Combate,EA0048007,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2010-04-20,
,,E02900801,Flotilla de Aeronaves,EA0048007,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2002-11-01,
,,E02905801,Arsenal de Las Palmas,E02861501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1989-09-01,
,,E02924101,Cuartel General del Mando Aéreo de Canarias,EA0048111,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,1989-09-01,
,,E02926602,S.G. de Contabilidad,E00116202,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02926702,Oficina Presupuestaria,E00116202,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02926802,S.G. de Gestion Economica,E00116202,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02926902,S.G. de Contratacion,E00116202,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02927202,Pagaduria de Pensiones Saharauis,E00116202,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02927403,S.G. de Inspección y Regulación,E00116102,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2014-06-22,
,,E02927502,S.G. de Gestión e Internacionalización de la Industria de Defensa,EA0056007,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02927704,"S.G. de Planificacion, Tecnologia e Innovacion",EA0056007,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2014-06-22,
,,E02931002,S.G. de Patrimonio,E00116302,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-04-20,
,,E02931505,Instituto Español de Estudios Estrategicos,E02931803,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2015-12-01,
,,E02932603,Intervencion Delegada Central en el Ejercito de Tierra,E02932401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2015-12-04,
,,E02932702,Intervencion Delegada Central de la Armada,E02932401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2004-03-12,
,,E02932803,Intervencion Delegada Central en el Ejercito del Aire,E02932401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2015-12-04,
,,E02932902,Centro Militar de Veterinaria de la Defensa,E02932501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2002-12-01,
,,E02933003,Centro Militar de Farmacia de la Defensa,E02932501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2014-11-01,
,,E02933102,"Hospital Central de la Defensa Gómez Ulla, Centro Sanitario de Vida y Esperanza",E02932501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2002-12-01,
,,E02933202,Instituto de Medicina Preventiva de la Defensa Capitán Médico Ramón y Cajal,E02932501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2002-12-01,
,,E02933402,Subdelegacion de Defensa en Vitoria,E04801601,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02933503,Subdelegacion de Defensa en Albacete,E04802401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02933603,Subdelegacion de Defensa en Alicante,E04802201,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02933703,Subdelegacion de Defensa en Almeria,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02933803,Subdelegacion de Defensa en Avila,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02933902,Subdelegacion de Defensa en Badajoz,E04803901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934102,Subdelegacion de Defensa en Barcelona,E04801701,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934203,Subdelegacion de Defensa en Burgos,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934303,Subdelegacion de Defensa en Caceres,E04803901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934403,Subdelegacion de Defensa en Cadiz,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934503,Subdelegacion de Defensa en Castellon de la Plana,E04802201,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934603,Subdelegacion de Defensa en Ciudad Real,E04802401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934703,Subdelegacion de Defensa en Cordoba,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02934802,Subdelegacion de Defensa en A Coruña,E04801801,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935003,Subdelegacion de Defensa en Cuenca,E04802401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935103,Subdelegacion de Defensa en Girona,E04801701,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935203,Subdelegacion de Defensa en Granada,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935303,Subdelegacion de Defensa en Guadalajara,E04802401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935403,Subdelegacion de Defensa en San Sebastian,E04801601,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935503,Subdelegacion de Defensa en Huelva,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935603,Subdelegacion de Defensa en Huesca,E04802301,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935703,Subdelegacion de Defensa en Jaen,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935803,Subdelegacion de Defensa en Leon,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02935903,Subdelegacion de Defensa en Lleida,E04801701,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936103,Subdelegacion de Defensa en Lugo,E04801801,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936202,Subdelegacion de Defensa en Madrid,E04804001,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936303,Subdelegacion de Defensa en Malaga,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936402,Subdelegacion de Defensa en Murcia,E04802101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936602,Subdelegacion de Defensa en Pamplona,E04802601,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936703,Subdelegacion de Defensa en Ourense,E04801801,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936803,Subdelegacion de Defensa en Oviedo,E04802001,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02936903,Subdelegacion de Defensa en Palencia,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937002,Subdelegacion de Defensa en Las Palmas de Gran Canaria,E04802501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937103,Subdelegacion de Defensa en Pontevedra,E04801801,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937203,Subdelegacion de Defensa en Salamanca,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937303,Subdelegacion de Defensa en Santa Cruz de Tenerife,E04802501,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937503,Subdelegacion de Defensa en Segovia,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937602,Subdelegacion de Defensa en Sevilla,E04801901,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937703,Subdelegacion de Defensa en Soria,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937803,Subdelegacion de Defensa en Tarragona,E04801701,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02937903,Subdelegacion de Defensa en Teruel,E04802301,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02938002,Subdelegacion de Defensa en Toledo,E04802401,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02938102,Subdelegacion de Defensa en Valencia,E04802201,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02938202,Subdelegacion de Defensa en Valladolid,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02938303,Subdelegacion de Defensa en Bilbao,E04801601,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02938403,Subdelegacion de Defensa en Zamora,E04804101,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
,,E02938502,Subdelegacion de Defensa en Zaragoza,E04802301,E00003301,Ministerio de Defensa,4,OTRO,sin_senal,MN,V,2008-01-31,
